"yes","エンジニアの学び方─効率的に知識を得て，成果に結び付ける：特集｜gihyo.jp … 技術評論社"
"yes","「抽象から学ぶ」に具体例を追加 - 西尾泰和のはてなダイアリー"
"yes","ネットベンチャーの人事評価制度について | F's Garage＠fshin2000"
"yes","第1章　効率的に学ぶには―知識の3つの軸と学びの3つのフェーズ：エンジニアの学び方─効率的に知識を得て，成果に結び付ける｜gihyo.jp … 技術評論社"
"yes","放課後ブスかわ倶楽部"
"yes","経済学の視点から考える思考法（『思考の「型」を身につけよう』を読んで） - ぐるりみち。"
"yes","paiza オンラインハッカソン lite(https://paiza.jp/poh/kirishima) pythonによるコード #paizahack_lite"
"yes","PythonでpaizaオンラインハッカソンLiteに挑戦した - 唯物是真 @Scaled_Wurm"
"yes","PyMCがあれば，ベイズ推定でもう泣いたりなんかしない"
"yes","【第192回】初めてTOEIC®公開テストを受けてきたので感想でも - YESかNOか半分か。"
"yes","モニタリングで北村一輝さまが心までイケメンすぎて更に好きになった件 : まとめん"
"yes","「教科書英語は絶対通じない」　マーティ・フリードマンが『ジョジョ』英会話本に込めた思い ニュース-ORICON STYLE-"
"yes","通信業界の歴史まとめ by @massina さん - Togetterまとめ"
"yes","妖怪ウォッチに行列、親は大変　「とりつかれたみたい」：朝日新聞デジタル"
"yes","はてな民相手にマネタイズしてもちっとも稼げないよって話 - ネットの海の渚にて"
"yes","JAL公式サイトの2段階認証がZAL : 市況かぶ全力２階建"
"yes","差別用語をどこまで拡大解釈するかという話 - 価値のない話"
"yes","まねしたい！ かわいくておしゃれな海外のDIY収納術 - NAVER まとめ"
"yes","画像ぼかして車ナンバー推定　大分の科捜研、逆転の発想：朝日新聞デジタル"
"yes","無料で使えるWordPressテーマ「Simplicity」が良い。"
"yes","SIerの闇・Excelにエビデンス貼付け - Togetterまとめ"
"yes","まったく売れない商品だったのに、売れた！"
"yes","「おじゃる丸」原案者　漫画家・犬丸りんさん、飛び降り自殺「仕事ができない」/芸能/デイリースポーツ online"
"yes","【後藤弘茂のWeekly海外ニュース】Intel CPU設計の主要技術だったiHDLハードウェア記述言語 - PC Watch"
"yes","Rebuild: 52: TLDR Driven Development (Naoya Ito)"
"yes","Dockerイメージのレイヤー構造について - めもめも"
"yes","おかんでもわかるUXデザイン Ver.0.2 CSS Nite Edition"
"yes","大田区の針灸（はりきゅう）院さくら治療院のホームページむずむず脚の鍼灸治療について"
"yes","福井県に魅力ってあるの？ : 暇人＼(^o^)／速報 - ライブドアブログ"
"yes","CNN.co.jp : 精神科医に聞く不安への対処法 - (1/3)"
"yes","会長・社長就任にあたってやるべき実務 - 総務を極める"
"yes","【画像】おれの描いた将棋入門者向け定跡本がすごいｗｗｗ : 暇人＼(^o^)／速報 - ライブドアブログ"
"yes","3年離職率No.1の塾業界とすき家問題 - いつか朝日が昇るまで"
"yes","エンジニアの学び方─効率的に知識を得て，成果に結び付ける：特集｜gihyo.jp … 技術評論社"
"yes","Ingress: Googleが作ったリアル陣取りゲーム。街を歩いて領土を奪い合え! - たのしいiPhone！ AppBank"
"yes","TOEICの勉強をiPhone・Androidで「English Upgrader」 - ビジョンミッション成長ブログ"
"yes","お気に入りの顔文字まとめ(^^) - 文人商売"
"yes","まねしたい！ かわいくておしゃれな海外のDIY収納術 - NAVER まとめ"
"yes","経済学の視点から考える思考法（『思考の「型」を身につけよう』を読んで） - ぐるりみち。"
"yes","無料で使えるWordPressテーマ「Simplicity」が良い。"
"yes","SIerの闇・Excelにエビデンス貼付け - Togetterまとめ"
"yes","Web制作時に備えておくと便利なチートシートのまとめ（iOS Android Bootstrap WordPress Git Sublime Text Emmetなどいろいろ） | コリス"
"yes","海外Webサービスのトリセツ（7）：GitHub（ギットハブ）の使い方：連携サービス - ＠IT"
"yes","ブログを始めて5ヶ月で収益3600円を突破！ - 大学院を出たニートが名古屋で暮らすようです"
"yes","無料写真素材サイト『ぱくたそ（PAKUTASO）』がいろいろと独自路線すぎる – ガジェット通信"
"yes","Ingressプレイヤーまじで歩きすぎそりゃ痩せるわという数字 | しゅうまいの256倍ブログ neophilia++"
"yes","あまり知られていない、商用OKな無料写真をダウンロードできるサイト7個まとめ - Photoshop VIP"
"yes","娘よ、保険の本を13冊読んでわかったことを書いておくぞ | 世界はどこまでもシンプルである"
"yes","【急募】池袋でうまいラーメン屋頼む : 暇人＼(^o^)／速報 - ライブドアブログ"
"yes","爆笑！天使並みの可愛さの白猫の寝顔が酷い…変顔「セツちゃん」が、Twitterで話題 - NAVER まとめ"
"yes","第１回行政機関等が保有するパーソナルデータに関する研究会 - Togetterまとめ"
"yes","Big Sky :: なんでもシェルで書いちゃう男の人って...。"
"yes","これから始める人のためのNginx（2）：Nginxのインストールと基本設定 (1/4) - ＠IT"
"yes","「日本一休みが多い会社」「創業以来赤字なし」　異能の経営者、死去 - withnews"
"yes","プラムシステムズ、Windows 8対応のOpenVPNクライアント「vpnux Client」を無償公開 - 窓の杜"
"yes","弟に聞いた就活Tipsが面白かったのでまとめた。 - 文字っぽいの。"
"yes","ウオーターサーバーの水、水道水の基準満たさないものも：朝日新聞デジタル"
"yes","鶏むね肉のやわらか調理法、インターネットの総意2014 - デイリーポータルZ：@nifty"
"yes","自分でハーゲンダッツ並みのアイスクリームを作る方法 : ギズモード・ジャパン"
"yes","イングレス初心者が身に付けたい、レベルアップ＆上達の3つのワザ［L1～3向け］ | Ingress（イングレス） | できるネット"
"yes","美しいグラフやレポートが作れるWebツール「Visage」（クローズドベータ） | ビジュアルシンキング"
"yes","2013年新学期にRubyを始めるエンジニアが読むべきサイトまとめ - satooshi@blog"
"yes","天才火消しエンジニア霧島「もしPMおじさんが丸投げを覚えたら」｜paizaオンラインハッカソンLite"
"yes","F-site | 数学を使ったJavaScriptコーディング"
"yes","紙の本の読書ノートを、Evernoteに蓄積する"
"yes","おすすめのスマホアプリ１０選！！ - 文人商売"
"yes","サラリーマンにとって最強の副業はグーグルアドセンスである"
"yes","非常にわかりやすい「親族の呼び方」をまとめた1枚の図表 - feely"
"yes","Ruby プロセスを追いかけるツール９選 - sonots:blog"
"yes","気分が落ち込んだ時に、私がよく聴く７曲くらい - きまやのきまま屋"
"yes","100時間以上遊べるゲームを教えろ:哲学ニュースnwk"
"yes","クイズに答えるだけで「プログラミングの勉強」ができるWebサービスたちにハマる！ | APPGIGA!!（アプギガ）"
"yes","Pythonを書き始める前に見るべきTips - Qiita"
"yes","隠れた名作！ずっと隠しておきたいマニアックすぎるライトノベル大名鑑｜ブックオフオンライン"
"yes","残業するな！副業をせよ！"
"yes","手軽にできる「水ゼリー」レシピを養命酒製造が紹介　わらび餅風のアレンジも - はてなニュース"
"yes","Microsoft、ボードゲーム『カタン』のWeb版“Catan Anytime”を無償公開 - 窓の杜"
"yes","2日で約3000語を暗記、スマフォ世代の英単語学習アプリ「mikan」はTinderライク - TechCrunch"
"yes","本格焼酎「黒霧島」を支える「desknet's NEO」――宮崎で美味しいランチとお酒を楽しみながらグループウェア導入事例を聞いてきた - はてなニュース"
"yes","Google Analyticsより断然見やすいアクセス解析「Pt engine」ヒートマップが面白い＆リンクのクリック数もわかる！"
"yes","Terraform簡易チュートリアル on AWS - Qiita"
"yes","ゲームキャストが選ぶ、2014年上半期のスマホゲームベスト10"
"yes","朝はパン！PAUL四ツ谷店で食べ放題 - 言いたいことやまやまです"
"yes","JASRAC常務理事「人間の背丈よりも大きいサーバーは私的利用と認めない」 | TABROID（タブロイド）"
"yes","「技術的負債」の返済ルールを作る　株式会社ドワンゴ 清水俊博 氏 ｜IT・Web業界の転職ならDODAエンジニア IT"
"yes","SlideShare の複数スライドから新しいスライドを作れるやつを作った (弘前市の写真つき) - PARAGRAPHS"
"yes","海外Webサービスのトリセツ（6）：GitHub（ギットハブ）の使い方：issue（イシュー）編 - ＠IT"
"yes","PostgreSQLのログをFluentdで収集する - Tech-Sketch"
"yes","意外に少ない！初めてサーバーを組む際に覚えておくべきUNIXコマンド23個"
"yes","【レビュー】Amazonで本を買う前に貸し出し状況をチェック「その本、図書館にあります。」 - 窓の杜"
"yes","VBA／マクロ便利Tips：Excelでセル表の枠線やヘッダー部分のタイトル文字に装飾を施す - ＠IT"
"yes","chef - 複数環境を管理するcookbookをリファクタしてみた - Qiita"
"yes","【やじうまPC Watch】サンコー、人間をダメにするノートPC用仰向けゴロ寝デスク - PC Watch"
"yes","Illustratorで調整に強いアイコン、ロゴ、UIづくり 第1回：アイコンをつくる | Adobe Pinch In"
"yes","Ctrl+Cとkill -SIGINTの違いからLinuxプロセスグループを理解する | ギークを目指して"
"yes","人生において感受性豊かな時に観て・読んでおくべき作品は？:哲学ニュースnwk"
"yes","ログ収集や可視化で話題のFluentd、Elasticsearch、Kibanaを徹底解説したムック本が発売となります - Y-Ken Studio"
"yes","【字幕付き】『TED 驚異のプレゼン』から選んだプレゼン10選:マインドマップ的読書感想文"
"yes","期間限定！ 夏休みに読みたいKindle100円セールでの料理漫画 - 料理漫画を研究してます"
"yes","たった１分で驚きの効果！SEの夫を眼精疲労から救ったスゴ技10選 | シンプルライフ"
"yes","今から始める「Ingress」新米エージェントが知っておくべき7ヵ条 - 週アスPLUS"
"yes","これからAWSを始める人は一読すべき「AWS運用チェックリスト」を読んでみた ｜ Developers.IO"
"yes","AWKで一番の得意ワザ！ シェルで文字列を自在に扱うための文字列関数 （1/2）：CodeZine"
"yes","今日から出来る！ステキな花火の撮り方 入門編（一眼レフ、ミラーレス） | studio9"
"yes","プログラミング学習の「Codecademy」が、いつの間にかFlipBoardのサイト作りまで学べるように進化！ | APPGIGA!!（アプギガ）"
"yes","Googleはなぜモバイルに力を入れるのか？これからのWebパフォーマンスで注力すべきポイント | HTML5Experts.jp"
"yes","「どんなスキルでも1万時間練習すれば達人になれる」は正しくない：研究結果 ｜ ライフハッカー［日本版］"
"yes","Google Web Starter Kitのgulpfileを翻訳してみた - Qiita"
"yes","仕事の生産性をグラフで美しく統計化できるアプリ『Pomotodo』 ｜ ライフハッカー［日本版］"
"yes","どんな人がSurface Pro3を買ったら良い? - 最終防衛ライン3"
"yes","EvernoteとIFTTTで作る！場所を指定しておくと自動で写真が集まるノートブック！"
"yes","林信行がMacユーザー視点でSurfaceをチェック：この夏「Surface Pro 3」は最もクールな“ノートパソコン”――MacBook Airの有力なライバルに (1/3) - ITmedia PC USER"
"yes","[K]【Ingress初心者】信頼されたエージェントになろう！Ingress でアイテムが100個超えてハック出来ないのは SMS認証をしていないからだと知りました - Knowledge Colors"
"yes","ついにiPhoneでタスクシュートができる！高機能すぎるアプリ「たすくま(Taskuma)」がスゴい！"
"yes","人気の「あとで読む」系サービス『Pocket』をプロ並みに使いこなす方法 ｜ ライフハッカー［日本版］"
"yes","「妖怪ウォッチ」特典付き劇場前売券が即完売で早くも転売　「子どもが泣いています」と公式Facebookに批判 （ねとらぼ） - Yahoo!ニュース"
"yes","おいしい明太子をもっとおいしく食べるレシピ　アボカドやポテトとあえたり豚肉で巻いたり - はてなニュース"
"yes","手放すなんて絶対無理!SublimeTextの便利パッケージ - Catcher in the tech"
"yes","軽くて使いやすい仮想化技術 「Docker」の仕組みと　エンタープライズ開発における4つの活用事例 （1/6）：CodeZine"
"yes","「もはや計画は不要になった」 MITメディアラボ・伊藤穰一氏が語る、インターネット後の世界と新しい原理 | ログミー[o_O]"
"yes","僕が独断と偏見のみで書く「飛び込み営業」のメソッド - 自省log"
"yes","リクルート創業者江副浩正の遺した「マネージャーに贈る言葉20章」が現代のビジネスパーソンの間で話題に - NAVER まとめ"
"yes","経済専門家28人に聞いた　すべて実名「5年先が見えている会社」「30年先を読んでいる会社」「目先のことで手一杯の会社」　 | 経済の死角 | 現代ビジネス [講談社]"
"yes","JavaScript - ログイン不要! 気軽にプログラミングを始められるWebエディタ『runstant』作りました - Qiita"
"yes","ASCII.jp：データ消失！あのとき、ファーストサーバになにが起こったか？ (1/2)｜データ消失事故から2年！ファーストサーバ、再生への第一歩"
"yes","自分の記憶があてにならない10の理由 : カラパイア"
"yes","札幌市民の俺がおいしいラーメン屋トップ10を発表する:哲学ニュースnwk"
"yes","岡山小5女児監禁事件でマスコミが「オタク差別」を繰り返すのはなぜか"
"yes","「1枚」で、パワーポイントの品質と生産性を向上させるデザイン・テンプレート｜PowerPoint Design"
"yes","Webアプリをあっという間にカッコよく！ BootstrapによるレスポンシブWebレイアウト （1/4）：CodeZine"
"yes","稼働後3か月でメール経由の売上が約50%増加！ITを活用したマーケティングでできること、その成果 （1/3）：MarkeZine（マーケジン）"
"yes","第1章　効率的に学ぶには―知識の3つの軸と学びの3つのフェーズ：エンジニアの学び方─効率的に知識を得て，成果に結び付ける｜gihyo.jp … 技術評論社"
"yes","[CCL web vol.6] 2014年のWebデザイントレンドと 本当に必要とされるデザインと手法"
"yes","Macで少し生産性の上がるBashエイリアス集 - RickyNews"
"yes","アジャイル導入の「最小限」の読書リスト | ワイクル株式会社"
"yes","見ないと絶対損する！プレゼン資料の印象がグッと上がる良質記事10選 | SIROKグロースハックブログ"
"yes","何かのときにすっと出したい、プログラミングに関する法則・原則一覧 - Qiita"
"yes","覚えておいて損ナシ！心理学を駆使した今日から使える交渉術8個 | COROBUZZ"
"yes","成長できるエンジニアは良いエンジニアの本棚を真似るといいんじゃない？ - Lean Baseball"
"yes","これは使える!覚えておきたいEXCELのちょっとした技20選 - NAVER まとめ"
"yes","ノートパソコンをSSDに替えたんだけどこれはすげぇわ : IT速報"
"yes","「なれる!SE」とかいうラノベを読んでネットワークエンジニアになった結果ｗｗｗｗ : IT速報"
"yes","幸せな人はやっていない、今すぐやめた方がいい12のこと ｜ ライフハッカー［日本版］"
"yes","簡単なロギングならJava標準APIを利用すれば捗る - グロブ"
"yes","様々なXperiaデバイスをroot化できるWindowsツール「rootkitXperia」がXperia Z2の最新ファームウェア「17.1.2.A.314」に対応 | juggly.cn"
"yes","Favicon Maker"
"yes","ECMAScript 6 // Speaker Deck"
"yes","有能なチームを持つ会社に共通する21の特徴 ｜ ライフハッカー［日本版］"
"yes","驚くほど効率UP！エクセル(Excel)マクロ講座 | All About（オールアバウト）"
"yes","驚くほど効率UP！エクセル(Excel)マクロ講座｜All About（オールアバウト）"
"yes","デジカメライフの習慣化に失敗した人を絶対虜にする「Eye-Fi mobi」の魅力 | あなたのスイッチを押すブログ"
"yes","EvernoteDaysで話した「知的生産」アンバサダーの使い方のコンセプト | シゴタノ！"
"yes","Windows - 開発者がSurfacePro3を買ったらまずやること - Qiita"
"yes","2万円以下のSIMフリースマホ「ASUS Zenfone 5」は低価格スマホにあるまじき完成度 - GIGAZINE"
"yes","作って学ぶSwift/iOSアプリ入門Camphor- Tech Blog | Camphor- Tech Blog"
"yes","【便利！】IKEA行ったらコレ買おう！鉄板リスト　おすすめ品をまとめ【家具以外】 - NAVER まとめ"
"yes","成城石井ではコレを買う！マストバイ商品リストをまとめ【おすすめ】 - NAVER まとめ"
"yes","きき酒師の私が意識してる、日本酒に良く合う料理を注文する３つのポイント | NOMOOO（ノモー）"
"yes","意外と知られていない『情報を捨てるセンス 選ぶ技術』のテクニック10選:マインドマップ的読書感想文"
"yes","フルカラー版『寄生獣』が無料配信、マンガボックスで | アプリオ"
"yes","読むだけで学べる！企画を大量生産できるようになる良質記事10選。 | SIROKグロースハックブログ"
"yes","【初公開】チャットワーク検索機能を支える技術"
"yes","【解説付き】マッキンゼーやボストンコンサルティングなど、有名外資戦略コンサルが作成した資料まとめ | SKETラボ！-資料作成を、科学する。-"
"yes","プログラマーがイラレで絵を描けるようになると、こうなる - pblog"
"yes","TOEICの全パート対策ができる！スマホから勉強するなら絶対に使いたい良質アプリ5選 | English Hacker"
"yes","面接で「質問はありますか？」と言われた時に尋ねるべき5つのこと ｜ ライフハッカー［日本版］"
"yes","作曲に使えるコード進行の基礎知識 - NAVER まとめ"
"yes","「freee」ユーザーが10万到達、会計ソフト初心者に刺さって成長 - TechCrunch"
"yes","2014年夏アニメ面白かった作品感想まとめ | Kousyoublog"
"yes","イングレス初心者におすすめ！レベルごとの行動指針 | ライフ×メモ"
"yes","紙面に近づけたい！HTML＋CSSで作る文字レイアウト12個 | PRESSMAN*Tech"
"yes","ASCII.jp：アドビ、日本語対応フォントをGitHubで無料配布"
"yes","オープンソースの美しい Noto フォントファミリーに日本語、中国語、韓国語が加わりました。 - Google Developer Relations Japan Blog"
"yes","速報：AppleとIBMがハード、ソフトで全面提携―エンタープライズ分野に激震 - TechCrunch"
"yes","【全20冊】とても気になる新刊本（2014/7/15版）〜『TED 驚異のプレゼン』、『アイデアが枯れない頭のつくり方』、『5日間で「自分の考え」をつくる本』ほか - ライフハックブログKo's Style"
"yes","会社に Github導入した話"
"yes","「3D ファンタジーゾーンIIダブル」インタビュー2Dの3D立体視化で次の次元に突入!? した1作、そして「真のフィナーレ」へ……!! - GAME Watch"
"yes","インフラ自動化ツールのChefもDocker対応へ。「Chef Container」ベータ版発表 － Publickey"
"yes","これからMySQLをイチから学ぶ人に捧げたい25個のコマンドリスト"
"yes","あらゆるAndroidを一瞬でroot化する「Towelroot」が話題。作者はGeohot : IT速報"
"yes","Pythonが大学の入門用プログラミング言語として人気を集めていると判明 - GIGAZINE"
"yes","【Yosemiteの新機能】Javascriptでアプリケーションを操作し、面倒な作業を自動化してみた | MEMOPATCH"
"yes","今年からジワジワくる【秘伝】のJavaScript - {ライブラリ系}初回編 - Qiita"
"yes","戦略とは何か？『「戦略」大全』で戦略の基本を知る - ビジョンミッション成長ブログ"
"yes","やる気がでない時は、専用の作業リストを作って、1つだけに取り組んでみよう : ライフハッカー［日本版］"
"yes","Googleドライブで第三者にデータ流出のセキュリティホールが発覚、対処法も - GIGAZINE"
"yes","Windows Insider用語解説：「Docker」はアプリケーション展開の新標準！？ - ＠IT"
"yes","ASCII.jp：今こそ注目の無料プログラミング講座―Ruby、Python、PHP、JavaScriptなど網羅 (1/2)"
"yes","『パーフェクト Ruby on Rails』は本番Railsアプリの完成度UPに良いと思う - fujimuradaisuke's blog"
"yes","【寄稿】私のお気に入りのビジネス書―ビル・ゲイツ氏 - WSJ"
"yes","「radiko」エリアフリー会員が10万人突破　「予想以上のニーズ」 - ITmedia ニュース"
"yes","Raspberry Pi モデルB+ 発売。USBポートやGPIOピン追加、microSD採用の「初代最終進化形」 - Engadget Japanese"
"yes","元AppleのWi-Fiエンジニアが語るWi-Fiを上手に使うための4つのTips。"
"yes","仕事の無駄をなくそう！情報共有を最適化しまくる7の方法 | nanapi [ナナピ]"
"yes","文学フォルダ"
"yes","絶版マンガ図書館 | 蓬莱学園の冒険！！"
"yes","栗原はるみさんや飯島奈美さん、小林カツ代さんなど、ネットで見られる“料理のプロ”のレシピ - はてなニュース"
"yes","【Evernote】知らぬ間にノートが公開されている！？該当するノートを探して公開停止しよう iPhoneひとすじ！ かみあぷ速報"
"yes","自分の個人情報がどこから流出したかが丸わかりになる、Gmailの機能が凄い！個人情報漏洩対策として、個別に設定してみよう。 - クレジットカードの読みもの"
"yes","【絶対に眠れない仕事がそこにある】これが効く！エナジードリンク超まとめ | U-NOTE【ユーノート】"
"yes","1人ランチにも助かる お手軽スパゲッティの簡単レシピ10選 - 食べ物が9割"
"yes","「自分から動ける人」と、「自分勝手に仕事を進めてしまう人」との微妙な差 | 安達裕哉"
"yes","子供4人の風呂、これ日々戦いである(子供と入浴する際のおすすめグッズ) - 子供が4人いますので"
"yes","外国人が離職しない　アルプス電気の人材育成哲学　　：日本経済新聞"
"yes","GitLabにGitoliteが必要なくなるよ いいことばかりじゃないけど"
"yes","ユカイ、ツーカイ、カイハツ環境！（26）：Git管理の神ツール「Gitolite」なら、ここまでできる！ (1/2) - ＠IT"
"yes","Docker社がマルチコンテナ構成ツール「Fig」を採用。開発した社員2名のOrchardを買収 － Publickey"
"yes","Docker専用の軽量Linux「CoreOS」がついに安定版リリース。AWS、Google Compute Engine、さくらのクラウドなどで利用可能に － Publickey"
"yes","【翻訳】スケールするエンジニアチームについてGoogleが教えてくれたこと | POSTD"
"yes","入力フォーム改善でCV率16倍！成果を上げる18のテクニック"
"yes","モバイルアプリの動作テスト、手間がかかって大変ですよね？ それ全部請け負います。日本IBMが「IBMモバイル・テスティング」を提供開始 － Publickey"
"yes","SourceTree is a FREE Mac client for Git Mercurial and Subversion"
"yes","RHEL互換の「CentOS 7」公開。インストール不要で起動するDockerイメージやクラウド用イメージでの提供も予定 － Publickey"
"yes","NEC、クラウド設計パターンを18種類公開、今後も追加予定。「NEC Cloud IaaS設計パターン集」 － Publickey"
"yes","HTML5 Conference 2013 講演資料まとめ #html5j | Time to live forever"
"yes","JavaScript TDD with Jasmine and Karma | Kroltech"
"yes","karmaでらくらくJavaScriptをテスト - tetsunosukeのnotebook"
"yes","【javascriptを使う人に知って貰いたい（エンジニア、デザイナ問わず）】karmaを使ったテスト駆動開発入門（ついでにJasmineも）"
"yes","Make JavaScript Testing Fun With Testem - Tuts+ Code Tutorial"
"yes","testemを使ったjavascriptテストの自動化 - 水無月の余韻 開発Sc."
"yes","javascriptでテスト駆動開発 Mocha+expect.js+testem【後編】 - yutaponのブログ"
"yes","javascriptでテスト駆動開発 Mocha+expect.js+testem【前編】 - yutaponのブログ"
"yes","Testemでサクサク駆動開発 #JavaScript #CoffeeScript #Node.js #test - Qiita"
"yes","Karma for JavaScript test runner - blog.koba04.com"
"yes","Reactive design: languages and paradigms"
"yes","HTML5の基礎と応用 ~Open Web Platform~ WebSocket / WebRTC / Web Audio API / …"
"yes","SAML認証ができるまで | Cybozu Inside Out | サイボウズエンジニアのブログ"
"yes","テスト自動化のROIの理論と実践"
"yes","The introduction to Reactive Programming you've been missing"
"yes","- 不吉な匂い"
"yes","次世代Webコンテナ Undertowについて"
"yes","HTTP 2.0がHTTPbisワーキンググループのラストコールに － Publickey"
"yes","エプソン､好業績を引っ張る意外なプリンタ | 企業戦略 | 東洋経済オンライン | 新世代リーダーのためのビジネスサイト"
"yes","トマトを冷凍したら料理がめっちゃ捗った - NAVER まとめ"
"yes","マッキンゼーやソニー変革室を経てたどり着いた「リーダーを変える」という近道、チェンジウェーブの佐々木裕子さん【後編】 - THE BRIDGE"
"yes","「こうじゃなきゃいけない」を捨てて現場に化学反応を起こす：チェンジウェーブの変革屋、佐々木裕子さん【前編】 - THE BRIDGE"
"yes","メグ・ジェイ: 30歳は昔の20歳ではありません | Talk Video | TED"
"yes","flerro/jop · GitHub"
"yes","MySQL5.6のUsing a password on the command line interface can be insecureの対応 - 文系プログラマによるTIPSブログ"
"yes","アベノミクス・消費が死んだ もう立てない - 経済を良くするって、どうすれば"
"yes","forcedotcom/scrollerjs · GitHub"
"yes","濃厚過ぎる味に絶対もう一度食べたくなる！噂の「黄身の醤油漬け」レシピ | MERY [メリー]"
"yes","自国民優先の「人材銀行」、シンガポールで稼働開始　写真1枚　国際ニュース：AFPBB News"
"yes","【日曜経済講座】狂った税収羅針盤を廃棄せよ　内閣府試算の恐るべき欺瞞＋（1/4ページ） - MSN産経ニュース"
"yes","JavaScript：ブロック構文の性能比較 - 泥のように"
"yes","得意のプレスリリース芸でクソ決算すら誤魔化しにかかる日本通信にタワー投資顧問が現れて71万株の空売り開始 : 市況かぶ全力２階建"
"yes","アルゼンチンの「デフォルト」問題を赤ちゃんポストで説明すれば……マスゴミは条件反射的にアルゼンチン政府を悪者にしているが、、、 - Market Hack"
"yes","情報をサクサク集めるならこれ！キュレーション・まとめサービスのまとめ - NAVER まとめ"
"yes","第一次世界大戦:不発弾１億発、処理に７００年…フランス - 毎日新聞"
"yes","法人向けインターネットバンキングの不正送金被害に注意、IPAが呼び掛け -INTERNET Watch"
"yes","【画像】カリフォルニアのビーチに謎の生物大量発生！青く輝く姿に「キモい」「神秘的」「エイリアン」:哲学ニュースnwk"
"yes","王将、ちゃんと給料払ったら減益に　4～6月期連結決算"
"yes","王将、ちゃんと給料払ったら減益に　４～６月期連結決算 - MSN産経west"
"yes","アルゼンチン、事実上のデフォルト＝ＩＳＤＡ | Reuters"
"yes","【オピニオン】日本はロシアの代わりに仏揚陸艦を購入せよ - WSJ"
"yes","iPhoneで操作できる安価で高機能なクラウドリモコンの決定版「IRKit」｜Mac - 週アスPLUS"
"yes","1GBの動画を0.2ミリ秒でダウンロード可能な世界最速ネットワークが開発される : ギズモード・ジャパン"
"yes","それでも「すき家」は店を出す | 外食 | 東洋経済オンライン | 新世代リーダーのためのビジネスサイト"
"yes","すき家の独裁者が目指した世界革命: hamachanブログ(EU労働法政策雑記帳)"
"yes","google/iosched · GitHub"
"yes","第１回　【初心者向け】Unity+Oculus Riftで次世代の3Dゲームを作って感じるワークショップ"
"yes","おかんでもわかるUXデザイン Ver.0.2 CSS Nite Edition"
"yes","画像ぼかして車ナンバー推定　大分の科捜研、逆転の発想：朝日新聞デジタル"
"yes","ＧＰＩＦ「前倒しで改革」、ＮＩＳＡ上限拡大へ＝菅官房長官 | Reuters"
"yes","エボラ熱感染の米国人2人、米国内で治療へ - WSJ"
"yes","エボラ熱で国境地域封鎖　西アフリカ３カ国　　：日本経済新聞"
"yes","[FT]インド、インフラ整備に壁　不良債権の処理必要　　：日本経済新聞"
"yes","龍角散８代目社長、「甘え」廃して売上高1.7倍　　：日本経済新聞"
"yes","ギニアなど3か国、エボラ出血熱の流行中心地を隔離へ　写真2枚　国際ニュース：AFPBB News"
"yes","結論が出ないメールのやり取りを減らす「if...then」習慣 ｜ ライフハッカー［日本版］"
"yes","人は社会主義体制下ではよりズルを働きやすい事が判明 - GIGAZINE"
"yes","仙台で牛タンを食べるのに悩んだらここ！仙台駅の「牛たん通り」がお薦め　4店舗の個人的比較もあります。 - 鈴木です。"
"yes","MSDN Blogs"
"yes","ノア・スミス「ポール・ライアンの貧困対策案はイデオロギー上の変化だ」 — 経済学101"
"yes","サムスン､9年ぶり減収の深刻度 | アジア | 東洋経済オンライン | 新世代リーダーのためのビジネスサイト"
"yes","IntelliJ IDEAでAndroid開発できるようにする - Qiita"
"yes","Dockerイメージのレイヤー構造について - めもめも"
"yes","経済学の視点から考える思考法（『思考の「型」を身につけよう』を読んで） - ぐるりみち。"
"yes","株価暴落の余波で米年金の崩壊が始まった | ビジネス | 最新記事 | ニューズウィーク日本版 オフィシャルサイト"
"yes","marcelduran/webpagetest-api · GitHub"
"yes","うどんの神髄を知るべく香川県の食べログ上位5軒を食べ歩いてみました - GIGAZINE"
"yes","OfficeDev/Open-XML-SDK · GitHub"
"yes","機械と人間の未来（１１）職業別コンピュータ化で職を代替される確率：『ビジネス2.0』の視点：ITmedia オルタナティブ・ブログ"
"yes","最先端はリアルタイム評価？Facebook、Googleの人事評価制度を調べてみた | nanapi TechBlog"
"yes","Word2vecの並列実行時の学習速度の改善"
"yes","peco/percolでCUIなスニペットツールを作ってみる - Glide Note - グライドノート"
"yes","Zabbix のスクリーンを percol で快適に選択して開く open_zabbix_screen を作った - 酒日記 はてな支店"
"yes","Elasticsearch at HipChat: 10x faster queries — HipChat Blog"
"yes","「排ガス対策・静か・高回転」 常識を覆したマツダのディーゼル | THE PAGE（ザ・ページ）"
"yes","AMD、64bit ARMのOpteron A1100開発者キットを発売 - PC Watch"
"yes","GoのSliceもヤバイ - Qiita"
"yes","JavaScript AST visualizer"
"yes","Go のスライスでハマッたところ - Block Rockin’ Codes"
"yes","ＧＭ、リコール代償重く　４～６月純利益84％減　　：日本経済新聞"
"yes","７月の新車販売0.6％増　消費増税後初のプラス　　：日本経済新聞"
"yes","中南米６億人市場、企業と開拓　首相「熱い目で」　　：日本経済新聞"
"yes","空き家撤去へ税制改正　政府検討、15年度実現目指す　　：日本経済新聞"
"yes","Raspberry PI と Hubot で観葉植物の水やりを自動化する"
"yes","子供でもゲーム感覚でプログラミングを学べるサイト９選！ | Code部"
